combo_id,fib_id,zoi_id,zoi_zone,pocket_vs_zone,fib_class,zoi_position,combined_verdict,fib_verdict,zoi_verdict,rule_explanation
F14xZ7xPBLW,F14,Z7,supply,POCKET_BELOW,RECOVERED_ABOVE,INSIDE_SUPPLY,SKIP,SKIP,AVOID,"NO EDGE - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F14xZ8xPBLW,F14,Z8,supply,POCKET_BELOW,RECOVERED_ABOVE,NEAR_BELOW_SUPPLY,SKIP,SKIP,AVOID,"NO EDGE - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F14xZ9xPBLW,F14,Z9,supply,POCKET_BELOW,RECOVERED_ABOVE,FAR_BELOW_SUPPLY,SKIP,SKIP,WAIT,"NO EDGE - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F14xZ10xOVL,F14,Z10,supply,OVERLAP,RECOVERED_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ10xPABV,F14,Z10,supply,POCKET_ABOVE,RECOVERED_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ10xPBLW,F14,Z10,supply,POCKET_BELOW,RECOVERED_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ11xOVL,F14,Z11,supply,OVERLAP,RECOVERED_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F14xZ11xPABV,F14,Z11,supply,POCKET_ABOVE,RECOVERED_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F14xZ11xPBLW,F14,Z11,supply,POCKET_BELOW,RECOVERED_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F14xZ11bxOVL,F14,Z11b,supply,OVERLAP,RECOVERED_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ11bxPABV,F14,Z11b,supply,POCKET_ABOVE,RECOVERED_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ11bxPBLW,F14,Z11b,supply,POCKET_BELOW,RECOVERED_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ12xNA,F14,Z12,none,N/A,RECOVERED_ABOVE,BETWEEN,SKIP,SKIP,WAIT,"NO EDGE - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
